"Symbol","ListedDate","ReturnRate"
"600860","1994-05-06","0.288679"
"600861","1994-05-20","0.510000"
"600862","1994-05-20","0.842105"
"600863","1994-05-20","0.256410"
"600864","1994-08-09","1.228261"
"600865","1994-08-09","0.672414"
"600866","1994-08-18","2.087121"
"600867","1994-08-24","1.553846"
"600868","1994-09-12","2.166667"
"600869","1995-02-06","-0.185804"
"600870","1995-02-28","-0.024664"
"600871","1995-04-11","0.276119"
"600872","1995-01-24","0.348750"
"600873","1995-02-17","0.700000"
"600874","1995-06-30","0.640000"
"600875","1995-10-10","3.124390"
"600876","1995-10-31","1.986083"
"600877","1995-10-13","20.880000"
"600878","1995-10-13","8.242308"
"600879","1995-11-15","11.250000"
"600880","1995-11-15","11.100000"
"600881","1995-11-15","16.000000"
"600882","1995-12-06","7.350000"
"600883","1995-12-08","8.810000"
"600884","1996-01-30","0.008272"
"600885","1996-02-05","0.970000"
"600886","1996-01-18","12.100000"
"600887","1996-03-12","0.410084"
"600888","1996-02-15","0.923810"
"600889","1996-03-08","1.056122"
"600890","1996-03-18","0.053009"
"600891","1996-03-25","0.117647"
"600892","1996-03-15","5.770000"
"600893","1996-04-08","0.224928"
"600894","1996-03-28","0.563889"
"600895","1996-04-22","2.678049"
"600896","1996-05-03","1.079487"
"600897","1996-05-31","0.568182"
"600898","1996-04-18","1.708000"
"600899","1996-04-26","1.894737"
"600900","2003-11-18","0.437209"
"600901","2018-03-01","0.440000"
"600903","2017-11-07","0.438914"
"600908","2016-09-23","0.440716"
"600909","2016-12-06","0.439938"
"600916","2021-02-05","0.440882"
"600917","2014-09-30","0.440000"
"600918","2020-06-03","0.440639"
"600919","2016-08-02","0.440191"
"600926","2016-10-27","0.439889"
"600928","2019-03-01","0.440171"
"600929","2018-03-26","0.439353"
"600933","2017-11-17","0.439600"
"600936","2016-08-15","0.439583"
"600939","2017-02-21","0.439103"
"600956","2020-06-29","0.440252"
"600958","2015-03-23","0.439681"
"600959","2015-04-28","0.440585"
"600960","2004-04-07","1.000000"
"600961","2004-08-30","0.351429"
"600962","2004-06-22","0.885417"
"600963","2004-05-25","0.203288"
"600965","2004-07-13","0.612698"
"600966","2004-06-08","0.247321"
"600967","2004-05-18","0.462500"
"600968","2019-06-26","0.441176"
"600969","2004-04-08","1.386861"
"600970","2005-04-12","1.338645"
"600971","2004-08-17","0.725726"
"600973","2004-08-02","0.179487"
"600975","2004-06-09","0.693478"
"600976","2004-04-19","0.419828"
"600977","2016-08-09","0.439462"
"600978","2004-08-24","-0.052395"
"600979","2004-09-06","0.367500"
"600980","2004-05-12","0.855183"
"600981","2004-06-30","0.129167"
"600982","2004-07-06","1.204762"
"600983","2004-07-27","0.876923"
"600984","2004-07-07","0.310938"
"600985","2004-04-28","1.082000"
"600986","2004-04-26","0.390698"
"600987","2004-08-09","0.062500"
"600988","2004-04-14","0.781938"
"600989","2019-05-16","0.439748"
"600990","2004-05-10","0.844740"
"600991","2004-06-14","0.065248"
"600992","2004-05-14","0.325676"
"600993","2004-05-17","0.436375"
"600995","2004-06-15","0.707317"
"600996","2016-12-26","0.439462"
"600997","2004-06-02","0.557143"
"600998","2010-11-02","0.460000"
"600999","2009-11-17","0.084194"
"601000","2010-07-05","-0.039024"
"601001","2006-06-23","0.633136"
"601002","2007-01-26","1.098592"
"601003","2007-02-27","0.636183"
"601005","2007-02-28","1.430556"
"601006","2006-08-01","0.115152"
"601007","2007-04-06","2.145882"
"601008","2007-04-26","1.873494"
"601009","2007-07-19","0.721818"
"601010","2011-06-03","-0.083000"
"601011","2011-03-09","0.430556"
"601012","2012-04-11","-0.059524"
"601015","2014-11-05","0.440650"
"601016","2014-09-29","0.437788"
"601018","2010-09-28","-0.035135"
"601019","2017-11-22","0.439961"
"601020","2016-03-16","0.440111"
"601021","2015-01-21","0.439978"
"601028","2011-11-07","0.225926"
"601038","2012-08-08","0.638889"
"601058","2011-06-30","0.456395"
"601066","2018-06-20","0.439114"
"601068","2018-08-31","0.440580"
"601069","2015-01-22","0.439776"
"601077","2019-10-29","0.270380"
"601086","2017-09-29","0.439873"
"601088","2007-10-09","0.873479"
"601098","2010-10-28","0.294559"
"601099","2007-12-28","4.240000"
"601100","2011-10-28","0.033913"
"601101","2010-03-31","0.307383"
"601106","2010-02-09","-0.031579"
"601107","2009-07-27","2.027778"
"601108","2017-10-24","0.440246"
"601111","2006-08-18","0.000000"
"601113","2011-05-09","-0.041429"
"601116","2011-03-02","0.845763"
"601117","2010-01-07","0.058932"
"601118","2011-01-07","0.838063"
"601126","2010-12-31","0.352609"
"601127","2016-06-15","0.440620"
"601128","2016-09-30","0.439252"
"601137","2011-01-27","-0.046296"
"601138","2018-06-08","0.440087"
"601139","2009-12-25","1.182734"
"601155","2015-12-04","1.988798"
"601158","2010-03-29","0.733524"
"601162","2018-10-19","0.441341"
"601163","2016-09-09","0.439964"
"601166","2007-02-05","0.387985"
"601168","2007-07-12","1.436202"
"601169","2007-09-19","0.814400"
"601177","2010-10-11","1.178528"
"601179","2010-01-28","-0.013924"
"601186","2008-03-10","0.281938"
"601187","2020-10-27","0.402385"
"601188","2010-03-19","1.086538"
"601198","2015-02-26","0.440087"
"601199","2011-03-17","0.093085"
"601200","2017-03-31","0.440020"
"601208","2011-05-20","0.139000"
"601211","2015-06-26","0.439878"
"601212","2017-02-15","0.438202"
"601216","2011-02-22","0.105600"
"601218","2011-05-06","-0.112444"
"601222","2011-08-08","0.220556"
"601225","2014-01-28","0.137500"
"601226","2014-12-11","0.440000"
"601228","2017-03-29","0.441048"
"601229","2016-11-16","0.440068"
"601231","2012-02-20","0.530263"
"601233","2011-05-18","0.100370"
"601236","2019-07-05","0.439306"
"601238","2012-03-29","0.012101"
"601258","2011-04-28","-0.231556"
"601268","2010-02-02","-0.041176"
"601288","2010-07-15","0.007463"
"601298","2019-01-21","0.440347"
"601299","2009-12-29","0.023381"
"601311","2011-06-02","-0.056452"
"601313","2012-01-16","-0.113710"
"601318","2007-03-01","0.384320"
"601319","2018-11-16","0.440120"
"601326","2017-08-16","0.440171"
"601328","2007-05-15","0.713924"
"601330","2018-06-11","0.440729"
"601333","2006-12-22","0.640957"
"601336","2011-12-16","0.137204"
"601339","2012-06-12","-0.093382"
"601366","2017-04-12","0.439909"
"601368","2015-06-12","0.440124"
"601369","2010-04-28","0.243226"
"601375","2017-01-03","0.440000"
"601377","2010-10-13","0.486000"
"601388","2012-04-23","0.164615"
"601390","2007-12-03","0.685417"
"601398","2006-10-27","0.051282"
"601399","2020-06-08","-0.276471"
"601456","2020-07-31","0.440000"
"601500","2016-09-19","0.439024"
"601512","2019-12-20","0.439504"
"601515","2012-02-16","0.209848"
"601518","2010-03-19","1.402235"
"601519","2011-01-28","0.093966"
"601555","2011-12-12","0.130769"
"601558","2011-01-13","-0.095889"
"601566","2011-05-30","-0.130455"
"601567","2011-06-15","-0.054500"
"601568","2020-10-20","0.387414"
"601577","2018-09-26","0.440551"
"601579","2014-08-25","0.440181"
"601588","2006-10-16","0.512500"
"601595","2016-08-17","0.439647"
"601598","2019-01-18","-0.066794"
"601599","2011-05-27","0.679000"
"601600","2007-04-30","1.804545"
"601601","2007-12-25","0.605667"
"601606","2018-08-06","0.441441"
"601607","1994-03-24","3.108889"
"601608","2012-07-06","0.025696"
"601609","2020-04-22","0.439695"
"601611","2016-06-06","0.440922"
"601615","2019-01-23","0.440000"
"601616","2011-02-01","-0.057895"
"601618","2009-09-21","0.280443"
"601619","2017-07-20","0.436508"
"601628","2007-01-09","1.061970"
"601633","2011-09-28","-0.088462"
"601636","2011-08-12","0.572222"
"601658","2019-12-10","0.020000"
"601666","2006-11-23","0.204657"
"601668","2009-07-29","0.562201"
"601669","2011-10-18","0.171111"
"601677","2011-09-19","-0.087000"
"601678","2010-02-23","0.165263"
"601686","2020-12-04","0.440124"
"601688","2010-02-26","0.053000"
"601689","2015-03-19","0.439754"
"601696","2020-02-26","0.440585"
"601698","2019-06-28","0.441176"
"601699","2006-09-22","0.292727"
"601700","2011-01-18","-0.144000"
"601702","2020-09-07","0.439024"
"601717","2010-08-03","0.572000"
"601718","2010-08-16","0.762857"
"601727","2008-12-05","0.422594"
"601766","2008-08-18","0.582569"
"601777","2010-11-25","0.232414"
"601778","2020-05-19","0.439359"
"601788","2009-08-18","0.299810"
"601789","2011-08-16","0.757433"
"601798","2011-06-22","0.230000"
"601799","2011-02-01","-0.071092"
"601800","2012-03-09","0.233333"
"601801","2010-01-18","0.494068"
"601808","2007-09-28","1.959941"
"601811","2016-08-08","0.439607"
"601816","2020-01-16","0.387295"
"601818","2010-08-18","0.180645"
"601827","2020-06-05","0.440058"
"601828","2018-01-17","0.439883"
"601838","2018-01-31","0.440629"
"601857","2007-11-05","1.632335"
"601858","2017-01-18","0.440058"
"601860","2019-01-03","0.439490"
"601865","2019-02-15","0.440000"
"601866","2007-12-12","0.747734"
"601869","2018-07-20","0.439910"
"601872","2006-12-01","0.716981"
"601877","2010-01-21","0.202252"
"601878","2017-06-26","0.440237"
"601880","2010-12-06","0.378947"
"601881","2017-01-23","0.440529"
"601882","2016-11-07","0.440000"
"601886","2011-08-18","0.317500"
"601888","2009-10-15","0.449915"
"601890","2010-12-28","0.065778"
"601898","2008-02-01","0.319073"
"601899","2008-04-25","0.952314"
"601900","2016-02-15","0.440457"
"601901","2011-08-10","0.435897"
"601908","2011-09-08","0.110238"
"601916","2019-11-26","0.006073"
"601918","2007-12-19","1.362245"
"601919","2007-06-26","0.931604"
"601928","2011-11-30","0.347727"
"601929","2012-02-23","0.874286"
"601933","2010-12-15","0.346539"
"601939","2007-09-25","0.322481"
"601949","2017-08-21","0.440120"
"601952","2017-05-15","0.439914"
"601956","2020-12-25","0.371546"
"601958","2008-04-17","0.360893"
"601963","2021-02-05","0.440443"
"601965","2012-06-11","-0.075610"
"601966","2016-07-06","0.439908"
"601968","2015-06-11","0.441558"
"601969","2014-12-09","0.440039"
"601975","2019-01-08","-0.452893"
"601985","2015-06-10","0.439528"
"601988","2006-07-05","0.230519"
"601989","2009-12-16","0.124661"
"601990","2018-06-13","0.440633"
"601991","2006-12-20","0.708084"
"601992","2011-03-01","0.672222"
"601995","2020-11-02","0.309937"
"601996","2011-09-29","-0.055000"
"601997","2016-08-16","0.440518"
"601998","2007-04-27","0.960345"
"601999","2007-12-21","3.295259"
"603000","2012-04-27","0.736000"
"603001","2012-04-26","-0.072549"
"603002","2012-05-18","1.377778"
"603003","2012-08-17","0.646154"
"603005","2014-02-10","0.439979"
"603006","2014-06-30","0.440081"
"603007","2016-08-26","0.439966"
"603008","2012-07-17","-0.067200"
"603009","2014-07-18","0.439372"
"603010","2014-10-10","0.440171"
"603011","2014-11-07","0.438967"
"603012","2015-03-20","0.440265"
"603013","2018-05-09","0.439589"
"603015","2015-03-03","0.439623"
"603016","2016-07-01","0.440518"
"603017","2014-12-31","0.440107"
"603018","2014-10-13","0.439864"
"603019","2014-11-06","0.440454"
"603020","2015-03-25","0.440156"
"603021","2015-04-23","0.439863"
"603022","2015-05-18","0.440252"
"603023","2015-05-27","0.440000"
"603025","2015-04-22","0.439570"
"603026","2015-05-29","0.439324"
"603027","2016-03-07","0.439608"
"603028","2016-03-31","0.438967"
"603029","2016-04-27","0.440090"
"603030","2015-03-20","0.439594"
"603031","2016-08-22","0.439795"
"603032","2017-01-05","0.440620"
"603033","2016-12-07","0.439886"
"603035","2017-01-05","0.439655"
"603036","2016-12-09","0.440058"
"603037","2017-01-20","0.439725"
"603038","2017-01-16","0.439811"
"603039","2017-01-13","0.440268"
"603040","2017-02-09","0.439781"
"603041","2017-03-30","0.439628"
"603042","2017-06-02","0.439609"
"603043","2017-06-27","0.440061"
"603045","2018-05-17","0.440415"
"603050","2017-04-14","0.440233"
"603053","2019-12-17","0.440191"
"603055","2017-09-21","0.439739"
"603056","2018-01-16","0.440083"
"603058","2016-12-23","0.439076"
"603059","2018-03-02","0.439967"
"603060","2016-11-09","0.440239"
"603063","2017-07-28","0.440120"
"603066","2015-06-11","0.440064"
"603067","2016-09-13","0.440457"
"603068","2019-04-15","0.440150"
"603069","2016-07-12","0.439791"
"603076","2017-11-13","0.439878"
"603077","2012-07-31","-0.061714"
"603078","2017-04-10","0.440033"
"603079","2017-08-23","0.440027"
"603080","2018-01-03","0.439706"
"603081","2017-04-20","0.439539"
"603083","2017-11-10","0.439867"
"603085","2015-06-30","0.440165"
"603086","2017-05-11","0.439909"
"603087","2020-06-29","0.439987"
"603088","2014-11-11","0.439907"
"603089","2017-01-26","0.440241"
"603090","2016-08-31","0.440378"
"603093","2019-08-30","0.440083"
"603095","2020-04-15","0.439985"
"603096","2017-04-25","0.439907"
"603098","2016-12-16","0.440087"
"603099","2014-08-22","0.440529"
"603100","2014-08-05","0.440476"
"603101","2016-05-06","0.440409"
"603103","2017-10-12","0.440129"
"603105","2018-07-09","0.440994"
"603106","2017-09-20","0.440000"
"603108","2015-05-27","0.440000"
"603109","2019-12-31","0.440152"
"603110","2017-10-13","0.440184"
"603111","2014-08-01","0.439768"
"603112","2020-09-17","0.439898"
"603113","2017-05-11","0.439791"
"603115","2019-08-09","0.440079"
"603116","2015-06-29","0.440113"
"603117","2015-06-29","0.440135"
"603118","2015-02-25","0.440167"
"603121","2019-01-11","0.440204"
"603123","2012-05-03","0.564444"
"603126","2014-07-31","0.439306"
"603127","2017-08-25","0.439648"
"603128","2012-05-29","0.208709"
"603129","2017-08-18","0.440205"
"603131","2016-06-07","0.440040"
"603133","2017-03-20","0.439644"
"603136","2017-09-27","0.440041"
"603138","2017-03-06","0.440440"
"603139","2017-04-21","0.439945"
"603155","2020-09-01","0.439874"
"603156","2018-02-12","0.439985"
"603157","2017-09-25","0.439952"
"603158","2015-03-20","0.439780"
"603159","2016-08-12","0.440407"
"603160","2016-10-17","0.439753"
"603161","2018-01-05","0.440000"
"603165","2017-01-17","0.439655"
"603166","2014-11-27","0.439655"
"603167","2012-09-06","0.069091"
"603168","2014-07-02","0.439817"
"603169","2014-10-09","0.440476"
"603177","2017-02-07","0.438889"
"603178","2017-03-28","0.439575"
"603179","2017-03-17","0.439686"
"603180","2017-05-12","0.439856"
"603181","2017-08-24","0.440154"
"603183","2017-09-05","0.440265"
"603185","2018-12-28","0.439883"
"603186","2017-01-03","0.439479"
"603187","2018-11-29","0.440000"
"603188","2014-09-09","0.440215"
"603189","2016-09-14","0.439394"
"603192","2018-08-28","0.439796"
"603195","2020-02-06","0.440034"
"603196","2017-05-31","0.440678"
"603197","2017-05-19","0.439878"
"603198","2015-05-28","0.439831"
"603199","2015-03-26","0.440397"
"603200","2017-06-01","0.439769"
"603203","2016-11-08","0.440000"
"603208","2017-02-10","0.440193"
"603212","2020-04-30","0.439771"
"603214","2018-03-30","0.440100"
"603217","2019-06-20","0.439956"
"603218","2016-12-28","0.440167"
"603220","2018-11-15","0.439490"
"603221","2020-03-23","0.440310"
"603222","2015-02-17","0.440217"
"603223","2015-06-30","0.440433"
"603225","2017-04-18","0.440030"
"603226","2017-06-15","0.440205"
"603227","2015-05-15","0.439759"
"603228","2017-01-06","0.439983"
"603229","2017-05-09","0.440461"
"603232","2017-04-21","0.439779"
"603233","2017-07-31","0.440129"
"603236","2019-07-16","0.440018"
"603238","2017-02-22","0.440270"
"603239","2016-12-30","0.440018"
"603256","2019-07-19","0.440181"
"603258","2016-10-26","0.439821"
"603259","2018-05-08","0.439815"
"603260","2017-10-30","0.440061"
"603266","2017-01-10","0.440191"
"603267","2019-05-15","0.440217"
"603268","2015-03-19","0.439966"
"603269","2017-05-17","0.439498"
"603277","2017-09-11","0.439774"
"603278","2017-11-13","0.440235"
"603279","2019-07-29","0.440265"
"603283","2017-12-25","0.440580"
"603286","2017-06-27","0.440101"
"603288","2014-02-11","0.295805"
"603289","2017-10-31","0.440613"
"603290","2020-02-04","0.440345"
"603297","2018-09-10","0.439892"
"603298","2016-12-27","0.439621"
"603299","2015-12-31","0.439024"
"603300","2015-05-29","0.440389"
"603301","2018-04-12","0.439960"
"603303","2017-03-30","0.440150"
"603305","2017-07-10","0.439609"
"603306","2014-09-26","0.440397"
"603308","2014-01-22","0.340580"
"603309","2015-03-02","0.440260"
"603311","2015-05-18","0.439703"
"603313","2016-10-13","0.439974"
"603315","2015-04-24","0.440111"
"603316","2017-06-19","0.439883"
"603317","2019-04-16","0.439822"
"603318","2015-04-24","0.440184"
"603319","2016-11-30","0.439771"
"603320","2017-05-02","0.440081"
"603321","2017-09-15","0.439868"
"603322","2016-07-28","0.440367"
"603323","2016-11-29","0.440703"
"603326","2017-06-16","0.439716"
"603327","2019-05-23","0.440237"
"603328","2014-07-01","0.440235"
"603329","2017-12-29","0.440228"
"603330","2017-02-13","0.439802"
"603331","2017-07-05","0.440291"
"603332","2019-01-17","0.439815"
"603333","2012-05-07","0.254839"
"603335","2017-06-20","0.439227"
"603336","2016-11-24","0.440387"
"603337","2017-01-19","0.440181"
"603338","2015-03-25","0.440122"
"603339","2016-05-19","0.439647"
"603345","2017-02-22","0.439748"
"603348","2018-04-26","0.439712"
"603351","2019-01-30","0.440000"
"603353","2020-04-07","0.440086"
"603355","2015-05-13","0.440252"
"603356","2018-01-24","0.439765"
"603357","2017-08-01","0.439655"
"603358","2017-01-25","0.440026"
"603359","2017-09-01","0.440044"
"603360","2017-02-06","0.440476"
"603363","2017-09-26","0.440501"
"603365","2017-11-20","0.440000"
"603366","2012-05-21","-0.066977"
"603367","2017-09-29","0.439966"
"603368","2014-12-04","0.440122"
"603369","2014-07-03","0.440047"
"603377","2016-02-05","0.440244"
"603378","2017-09-28","0.439722"
"603379","2019-04-02","0.440025"
"603380","2017-06-22","0.440075"
"603383","2017-05-22","0.439895"
"603385","2017-04-05","0.440090"
"603386","2017-09-12","0.439807"
"603387","2017-07-17","0.440000"
"603388","2017-03-24","0.439669"
"603389","2016-12-15","0.440308"
"603390","2019-11-25","0.439921"
"603392","2020-04-29","0.440000"
"603393","2016-09-12","0.439985"
"603396","2017-10-18","0.440164"
"603398","2015-12-09","0.440229"
"603399","2012-08-24","0.851282"
"603408","2020-07-30","0.439794"
"603416","2016-12-21","0.439776"
"603421","2016-10-11","0.440086"
"603429","2017-01-24","0.440000"
"603439","2020-04-28","0.439456"
"603444","2017-01-04","0.440000"
"603456","2014-10-10","0.440052"
"603458","2017-08-09","0.440054"
"603466","2017-10-20","0.440217"
"603477","2017-12-18","0.440860"
"603486","2018-05-28","0.440060"
"603488","2017-05-16","0.439374"
"603489","2019-11-11","0.439917"
"603496","2017-06-07","0.439887"
"603499","2017-10-16","0.440476"
"603500","2017-09-04","0.439636"
"603501","2017-05-04","0.440171"
"603505","2017-05-03","0.441176"
"603506","2018-02-01","0.440000"
"603507","2017-11-06","0.440000"
"603508","2015-12-24","0.440107"
"603515","2016-08-19","0.439759"
"603516","2018-02-02","0.439919"
"603517","2017-03-17","0.440025"
"603518","2014-12-03","0.440060"
"603519","2015-03-19","0.439737"
"603520","2016-03-09","0.440329"
"603527","2017-09-07","0.440090"
"603528","2016-05-03","0.440212"
"603530","2019-08-05","0.439394"
"603533","2017-09-21","0.439506"
"603535","2017-08-08","0.439684"
"603536","2017-06-13","0.440367"
"603538","2017-04-07","0.439772"
"603551","2020-01-15","0.439842"
"603555","2014-01-24","0.439623"
"603556","2016-11-10","0.440118"
"603557","2017-08-18","0.439845"
"603558","2015-01-27","0.440000"
"603559","2016-12-02","0.440039"
"603565","2020-09-25","0.439838"
"603566","2015-05-18","0.440077"
"603567","2015-04-24","0.439831"
"603568","2015-05-28","0.440106"
"603569","2016-08-10","0.440052"
"603577","2016-12-22","0.439640"
"603578","2017-03-06","0.439641"
"603579","2017-01-11","0.439991"
"603580","2017-05-25","0.440367"
"603583","2018-09-21","0.439835"
"603585","2016-12-14","0.440090"
"603586","2017-04-06","0.439869"
"603587","2018-06-22","0.440044"
"603588","2014-12-29","0.439934"
"603589","2015-06-29","0.440000"
"603590","2018-08-27","0.440016"
"603595","2017-07-12","0.439662"
"603596","2018-04-27","0.439735"
"603598","2015-05-27","0.440278"
"603599","2015-05-13","0.440099"
"603600","2015-01-23","0.440313"
"603601","2015-01-22","0.440506"
"603602","2017-08-10","0.440053"
"603603","2017-02-17","0.440653"
"603605","2017-11-15","0.440026"
"603606","2014-10-15","0.440244"
"603607","2017-10-25","0.440150"
"603608","2016-02-18","0.439796"
"603609","2014-08-08","0.440476"
"603610","2019-10-29","0.439991"
"603611","2015-01-28","0.439848"
"603612","2017-07-18","0.440355"
"603613","2019-07-30","0.440185"
"603615","2017-02-13","0.439665"
"603616","2015-06-11","0.439648"
"603617","2017-07-03","0.440090"
"603618","2015-02-17","0.440343"
"603619","2017-11-17","0.440071"
"603626","2017-02-09","0.439788"
"603628","2017-01-12","0.439856"
"603629","2018-12-24","0.440124"
"603630","2017-03-13","0.439913"
"603633","2016-11-17","0.440000"
"603636","2014-12-30","0.440134"
"603637","2017-02-08","0.440115"
"603638","2017-01-20","0.440729"
"603639","2017-01-12","0.440080"
"603648","2017-09-13","0.439620"
"603650","2018-06-27","0.439935"
"603655","2017-12-29","0.439628"
"603656","2017-03-21","0.439982"
"603657","2018-07-30","0.439870"
"603658","2016-09-01","0.440329"
"603659","2017-11-03","0.439806"
"603660","2016-12-01","0.439601"
"603661","2017-11-21","0.440049"
"603662","2019-08-06","0.440242"
"603663","2016-08-01","0.439394"
"603665","2017-03-13","0.440187"
"603666","2018-06-12","0.439930"
"603667","2016-10-25","0.439773"
"603668","2017-01-17","0.439614"
"603669","2015-05-28","0.440171"
"603676","2017-07-21","0.439421"
"603677","2017-02-06","0.440133"
"603678","2015-01-26","0.440270"
"603679","2017-06-21","0.439619"
"603680","2018-02-27","0.439890"
"603681","2019-03-26","0.440000"
"603682","2020-04-21","0.439949"
"603683","2017-10-20","0.440043"
"603685","2017-11-27","0.440114"
"603686","2015-01-26","0.440108"
"603687","2019-07-26","0.439456"
"603688","2014-10-31","0.440310"
"603689","2017-01-10","0.439644"
"603690","2017-01-13","0.439306"
"603693","2018-07-03","0.440000"
"603696","2015-12-09","0.439604"
"603697","2019-05-08","0.439644"
"603698","2015-01-28","0.440096"
"603699","2014-01-17","0.434881"
"603700","2019-01-22","0.440168"
"603701","2016-04-12","0.440000"
"603703","2015-04-23","0.439929"
"603706","2018-07-09","0.440031"
"603707","2017-07-19","0.439667"
"603708","2016-12-13","0.439883"
"603709","2018-02-08","0.440081"
"603711","2017-11-30","0.440056"
"603712","2018-02-26","0.439560"
"603713","2018-07-13","0.440106"
"603716","2016-10-31","0.439985"
"603717","2017-03-27","0.440191"
"603718","2015-05-15","0.440529"
"603719","2020-02-24","0.440336"
"603721","2017-08-11","0.439716"
"603722","2017-10-25","0.440391"
"603725","2017-09-06","0.439834"
"603726","2016-04-21","0.439898"
"603727","2016-11-22","0.440173"
"603728","2017-05-09","0.439893"
"603729","2015-03-24","0.440060"
"603730","2017-07-28","0.439807"
"603733","2018-04-20","0.440029"
"603737","2016-06-03","0.439774"
"603738","2016-09-28","0.439901"
"603739","2019-01-16","0.439647"
"603755","2019-08-28","0.440127"
"603757","2017-07-11","0.439786"
"603758","2017-05-17","0.439815"
"603766","2012-08-10","1.030395"
"603767","2017-06-13","0.439678"
"603768","2017-03-24","0.439951"
"603773","2018-04-17","0.439916"
"603776","2017-08-17","0.439851"
"603777","2016-10-12","0.439589"
"603778","2015-12-31","0.439937"
"603779","2016-05-16","0.440347"
"603786","2019-10-15","0.439940"
"603787","2017-04-27","0.440066"
"603788","2015-01-20","0.439689"
"603789","2015-04-27","0.439893"
"603790","2018-09-12","0.439891"
"603797","2017-04-13","0.439597"
"603798","2016-04-06","0.440335"
"603799","2015-01-29","0.440252"
"603800","2015-12-10","0.440183"
"603801","2017-06-30","0.440136"
"603803","2017-04-20","0.440233"
"603806","2014-09-05","0.440029"
"603808","2015-04-22","0.439979"
"603809","2017-11-28","0.439929"
"603810","2018-09-17","0.440031"
"603811","2017-03-15","0.439721"
"603813","2017-09-18","0.439528"
"603815","2019-10-21","0.439689"
"603816","2016-10-14","0.439984"
"603817","2017-02-20","0.440594"
"603818","2015-04-22","0.439866"
"603819","2016-11-25","0.440137"
"603822","2016-04-28","0.439626"
"603823","2016-12-20","0.439623"
"603825","2017-08-02","0.439673"
"603826","2017-04-14","0.440353"
"603828","2015-02-26","0.440116"
"603829","2017-10-17","0.439834"
"603833","2017-03-28","0.440096"
"603838","2015-07-01","0.439845"
"603839","2017-02-14","0.439809"
"603843","2016-09-05","0.439364"
"603848","2017-12-01","0.439797"
"603855","2017-05-24","0.440053"
"603856","2017-11-06","0.439853"
"603858","2016-11-18","0.440050"
"603859","2016-10-21","0.440318"
"603860","2017-08-02","0.439821"
"603861","2016-03-22","0.440000"
"603863","2019-06-21","0.440201"
"603866","2015-12-22","0.439680"
"603867","2019-06-27","0.440147"
"603868","2016-04-18","0.439823"
"603869","2015-03-26","0.439364"
"603871","2018-02-06","0.439962"
"603876","2018-04-18","0.440177"
"603877","2017-01-09","0.439906"
"603878","2016-12-19","0.439812"
"603879","2017-06-14","0.440000"
"603880","2017-08-07","0.440273"
"603881","2017-02-08","0.439744"
"603882","2017-09-08","0.440115"
"603883","2015-04-23","0.439976"
"603885","2015-05-27","0.440072"
"603886","2016-12-28","0.439961"
"603887","2016-10-10","0.440231"
"603888","2016-10-28","0.439870"
"603889","2014-12-31","0.440111"
"603890","2017-12-12","0.440135"
"603893","2020-02-07","0.440083"
"603895","2018-01-22","0.440262"
"603896","2017-05-10","0.440208"
"603897","2018-04-10","0.439977"
"603898","2015-02-17","0.439959"
"603899","2015-01-27","0.440304"
"603900","2016-11-23","0.440000"
"603901","2015-05-29","0.440228"
"603903","2017-03-14","0.440283"
"603906","2017-04-10","0.440126"
"603908","2017-03-07","0.439829"
"603909","2016-06-28","0.439810"
"603912","2017-11-01","0.439815"
"603915","2019-06-14","0.439614"
"603916","2017-11-10","0.440133"
"603917","2017-12-04","0.440225"
"603918","2015-05-28","0.440000"
"603919","2016-03-10","0.439671"
"603920","2017-04-26","0.440318"
"603922","2017-10-23","0.440137"
"603926","2017-05-10","0.440196"
"603927","2019-09-09","0.440049"
"603928","2016-12-12","0.439723"
"603929","2016-12-30","0.439271"
"603931","2020-08-19","0.440131"
"603933","2017-07-06","0.440099"
"603936","2015-12-09","0.440447"
"603937","2017-11-02","0.440042"
"603938","2017-06-28","0.439834"
"603939","2015-02-17","0.440164"
"603948","2020-03-02","0.440000"
"603949","2020-03-10","0.439968"
"603950","2020-05-26","0.440228"
"603955","2017-03-10","0.439712"
"603956","2019-02-22","0.440351"
"603958","2016-06-29","0.440437"
"603959","2016-05-17","0.439469"
"603960","2017-03-14","0.439537"
"603963","2017-09-22","0.440382"
"603966","2017-01-25","0.439891"
"603967","2019-04-29","0.439948"
"603968","2015-05-18","0.440245"
"603969","2015-02-27","0.440174"
"603970","2017-11-16","0.440257"
"603976","2017-08-22","0.439944"
"603977","2016-11-11","0.440310"
"603978","2017-08-07","0.440027"
"603979","2015-06-30","0.439791"
"603980","2017-06-15","0.440116"
"603982","2019-05-22","0.440245"
"603983","2019-07-25","0.440117"
"603985","2017-05-05","0.440119"
"603986","2016-08-18","0.439811"
"603987","2016-11-21","0.440000"
"603988","2014-11-04","0.440188"
"603989","2015-05-15","0.440212"
"603990","2016-12-08","0.439628"
"603991","2017-03-08","0.440151"
"603992","2019-08-26","0.440177"
"603993","2012-10-09","2.210000"
"603995","2019-12-24","0.440053"
"603996","2015-12-22","0.440114"
"603997","2015-03-02","0.440402"
"603998","2014-12-05","0.439731"
"603999","2015-12-10","0.440123"
"605001","2020-05-22","0.439901"
"605003","2020-09-08","0.440000"
"605005","2021-01-19","0.440439"
"605006","2020-09-03","0.440104"
